mode,sample_id,control,score
25d,train__c08__user6__2-3-3,positive_same_trial,0.8623048277682784
25d,train__c08__user6__2-3-3,same_action_other_trial,0.8146687853208113
25d,train__c08__user6__2-3-3,different_action,0.8621744404613003
25d,train__c08__user6__2-3-3,time_shuffle,0.8608878825141405
25d,train__c08__user6__2-3-3,left_right_swap,0.8310979845277104
25d,train__c08__user6__6-2-1,positive_same_trial,0.8769015539037538
25d,train__c08__user6__6-2-1,same_action_other_trial,0.8647153997820156
25d,train__c08__user6__6-2-1,different_action,0.8655316225187372
25d,train__c08__user6__6-2-1,time_shuffle,0.8754856778715178
25d,train__c08__user6__6-2-1,left_right_swap,0.7755778488680296
25d,train__c08__user6__6-2-2,positive_same_trial,0.8462357993988034
25d,train__c08__user6__6-2-2,same_action_other_trial,0.8485654555300443
25d,train__c08__user6__6-2-2,different_action,0.7960006519627489
25d,train__c08__user6__6-2-2,time_shuffle,0.8418032137329764
25d,train__c08__user6__6-2-2,left_right_swap,0.7677507023269556
25d,train__c08__user6__6-2-3,positive_same_trial,0.8797359003028684
25d,train__c08__user6__6-2-3,same_action_other_trial,0.8745494873980489
25d,train__c08__user6__6-2-3,different_action,0.7954792058658594
25d,train__c08__user6__6-2-3,time_shuffle,0.878261945345463
25d,train__c08__user6__6-2-3,left_right_swap,0.814560131496833
25d,train__c08__user6__7-2-1,positive_same_trial,0.7729682006108064
25d,train__c08__user6__7-2-1,same_action_other_trial,0.7793448807193112
25d,train__c08__user6__7-2-1,different_action,0.7891578195796016
25d,train__c08__user6__7-2-1,time_shuffle,0.7724942612588438
25d,train__c08__user6__7-2-1,left_right_swap,0.7444868469761368
25d,train__c08__user6__7-2-2,positive_same_trial,0.8916056524602739
25d,train__c08__user6__7-2-2,same_action_other_trial,0.8344211056615781
25d,train__c08__user6__7-2-2,different_action,0.7618806435751541
25d,train__c08__user6__7-2-2,time_shuffle,0.864098042687556
25d,train__c08__user6__7-2-2,left_right_swap,0.8267451179559288
25d,train__c08__user6__7-2-3,positive_same_trial,0.8733901119079828
25d,train__c08__user6__7-2-3,same_action_other_trial,0.825519515964458
25d,train__c08__user6__7-2-3,different_action,0.8015840691579412
25d,train__c08__user6__7-2-3,time_shuffle,0.8291193468801231
25d,train__c08__user6__7-2-3,left_right_swap,0.8144567845941931
25d,train__c09__user6__1-2-1,positive_same_trial,0.8549049573101841
25d,train__c09__user6__1-2-1,same_action_other_trial,0.8382046800437257
25d,train__c09__user6__1-2-1,different_action,0.8286628516848649
25d,train__c09__user6__1-2-1,time_shuffle,0.8376801471138654
25d,train__c09__user6__1-2-1,left_right_swap,0.7852186624088533
25d,train__c09__user6__1-2-2,positive_same_trial,0.8881762752672023
25d,train__c09__user6__1-2-2,same_action_other_trial,0.8660191768073922
25d,train__c09__user6__1-2-2,different_action,0.8538355197009196
25d,train__c09__user6__1-2-2,time_shuffle,0.8748308524821895
25d,train__c09__user6__1-2-2,left_right_swap,0.8266187029033244
25d,train__c09__user6__1-2-3,positive_same_trial,0.8836801027608792
25d,train__c09__user6__1-2-3,same_action_other_trial,0.8464250159065201
25d,train__c09__user6__1-2-3,different_action,0.7973441402848653
25d,train__c09__user6__1-2-3,time_shuffle,0.882674364057539
25d,train__c09__user6__1-2-3,left_right_swap,0.780713927411525
25d,train__c09__user6__2-1-1,positive_same_trial,0.8258985861006665
25d,train__c09__user6__2-1-1,same_action_other_trial,0.8033881139902784
25d,train__c09__user6__2-1-1,different_action,0.7909203999479383
25d,train__c09__user6__2-1-1,time_shuffle,0.8214967253365305
25d,train__c09__user6__2-1-1,left_right_swap,0.784721471260755
25d,train__c09__user6__2-1-2,positive_same_trial,0.8307264068999565
25d,train__c09__user6__2-1-2,same_action_other_trial,0.7709046656374436
25d,train__c09__user6__2-1-2,different_action,0.7653873657923488
25d,train__c09__user6__2-1-2,time_shuffle,0.8280218616495654
25d,train__c09__user6__2-1-2,left_right_swap,0.7826595192767545
25d,train__c09__user6__2-1-3,positive_same_trial,0.8610434202550162
25d,train__c09__user6__2-1-3,same_action_other_trial,0.8386815849291022
25d,train__c09__user6__2-1-3,different_action,0.7702745840052989
25d,train__c09__user6__2-1-3,time_shuffle,0.8536765682981932
25d,train__c09__user6__2-1-3,left_right_swap,0.8028145836485957
25d,train__c09__user6__7-2-1,positive_same_trial,0.8968421514719469
25d,train__c09__user6__7-2-1,same_action_other_trial,0.8409083448008918
25d,train__c09__user6__7-2-1,different_action,0.8037149027342284
25d,train__c09__user6__7-2-1,time_shuffle,0.8907912469281823
25d,train__c09__user6__7-2-1,left_right_swap,0.7533587731420031
25d,train__c09__user6__7-2-2,positive_same_trial,0.8239153836639226
25d,train__c09__user6__7-2-2,same_action_other_trial,0.7810191847793082
25d,train__c09__user6__7-2-2,different_action,0.7927136155212852
25d,train__c09__user6__7-2-2,time_shuffle,0.7990358197409917
25d,train__c09__user6__7-2-2,left_right_swap,0.7680990216883249
25d,train__c09__user6__7-2-3,positive_same_trial,0.8410421050966743
25d,train__c09__user6__7-2-3,same_action_other_trial,0.7575888540515607
25d,train__c09__user6__7-2-3,different_action,0.7136294039808713
25d,train__c09__user6__7-2-3,time_shuffle,0.8051905766509141
25d,train__c09__user6__7-2-3,left_right_swap,0.7822371888977011
25d,train__c10__user6__1-2-1,positive_same_trial,0.8694554731945889
25d,train__c10__user6__1-2-1,same_action_other_trial,0.8683208651146072
25d,train__c10__user6__1-2-1,different_action,0.7517219947606986
25d,train__c10__user6__1-2-1,time_shuffle,0.8670802945470545
25d,train__c10__user6__1-2-1,left_right_swap,0.8031576587846648
25d,train__c10__user6__1-2-2,positive_same_trial,0.8864018740601283
25d,train__c10__user6__1-2-2,same_action_other_trial,0.8740862916127891
25d,train__c10__user6__1-2-2,different_action,0.854115586338504
25d,train__c10__user6__1-2-2,time_shuffle,0.8816658512130853
25d,train__c10__user6__1-2-2,left_right_swap,0.7846422841794185
25d,train__c10__user6__1-2-3,positive_same_trial,0.8930428779758285
25d,train__c10__user6__1-2-3,same_action_other_trial,0.8619402403102713
25d,train__c10__user6__1-2-3,different_action,0.7790065783636211
25d,train__c10__user6__1-2-3,time_shuffle,0.8825260920075275
25d,train__c10__user6__1-2-3,left_right_swap,0.8157651939601288
25d,train__c10__user6__2-1-1,positive_same_trial,0.8364577196679069
25d,train__c10__user6__2-1-1,same_action_other_trial,0.8254680706868269
25d,train__c10__user6__2-1-1,different_action,0.7572698591906745
25d,train__c10__user6__2-1-1,time_shuffle,0.8274783400416679
25d,train__c10__user6__2-1-1,left_right_swap,0.7687441862853351
25d,train__c10__user6__2-1-2,positive_same_trial,0.8296275574051041
25d,train__c10__user6__2-1-2,same_action_other_trial,0.7943915269728637
25d,train__c10__user6__2-1-2,different_action,0.8006848468274275
25d,train__c10__user6__2-1-2,time_shuffle,0.8294264602989164
25d,train__c10__user6__2-1-2,left_right_swap,0.7713710388994537
25d,train__c10__user6__2-1-3,positive_same_trial,0.8448815748676616
25d,train__c10__user6__2-1-3,same_action_other_trial,0.836025356988462
25d,train__c10__user6__2-1-3,different_action,0.8365283888517486
25d,train__c10__user6__2-1-3,time_shuffle,0.8405624496795328
25d,train__c10__user6__2-1-3,left_right_swap,0.8028042164526379
25d,train__c10__user6__7-2-1,positive_same_trial,0.7729682006108064
25d,train__c10__user6__7-2-1,same_action_other_trial,0.7974365319556206
25d,train__c10__user6__7-2-1,different_action,0.7815309877266081
25d,train__c10__user6__7-2-1,time_shuffle,0.7725858697050028
25d,train__c10__user6__7-2-1,left_right_swap,0.7444868469761368
25d,train__c10__user6__7-2-2,positive_same_trial,0.8916056524602739
25d,train__c10__user6__7-2-2,same_action_other_trial,0.8370436613287106
25d,train__c10__user6__7-2-2,different_action,0.8466720417493641
25d,train__c10__user6__7-2-2,time_shuffle,0.8644076167272153
25d,train__c10__user6__7-2-2,left_right_swap,0.8267451179559288
25d,train__c10__user6__7-2-3,positive_same_trial,0.8733901119079828
25d,train__c10__user6__7-2-3,same_action_other_trial,0.8422045332261534
25d,train__c10__user6__7-2-3,different_action,0.8331028320165945
25d,train__c10__user6__7-2-3,time_shuffle,0.8248974276364353
25d,train__c10__user6__7-2-3,left_right_swap,0.8144567845941931
25d,train__c11__user6__1-2-1,positive_same_trial,0.891518579179825
25d,train__c11__user6__1-2-1,same_action_other_trial,0.8912219610754714
25d,train__c11__user6__1-2-1,different_action,0.5925942346779701
25d,train__c11__user6__1-2-1,time_shuffle,0.8896569802053585
25d,train__c11__user6__1-2-1,left_right_swap,0.8393677700679422
25d,train__c11__user6__1-2-2,positive_same_trial,0.9098081938763958
25d,train__c11__user6__1-2-2,same_action_other_trial,0.8775248659888417
25d,train__c11__user6__1-2-2,different_action,0.8047863527452764
25d,train__c11__user6__1-2-2,time_shuffle,0.9090459820011616
25d,train__c11__user6__1-2-2,left_right_swap,0.8817499852751298
25d,train__c11__user6__1-2-3,positive_same_trial,0.8989472659261012
25d,train__c11__user6__1-2-3,same_action_other_trial,0.8956622564489775
25d,train__c11__user6__1-2-3,different_action,0.7351369196719493
25d,train__c11__user6__1-2-3,time_shuffle,0.8981787919540336
25d,train__c11__user6__1-2-3,left_right_swap,0.8652145749153426
25d,train__c11__user6__3-2-1,positive_same_trial,0.900203326072421
25d,train__c11__user6__3-2-1,same_action_other_trial,0.877730274835254
25d,train__c11__user6__3-2-1,different_action,0.7407116066369676
25d,train__c11__user6__3-2-1,time_shuffle,0.8992958186354368
25d,train__c11__user6__3-2-1,left_right_swap,0.8603098009416619
25d,train__c11__user6__3-2-2,positive_same_trial,0.8975379119603683
25d,train__c11__user6__3-2-2,same_action_other_trial,0.8785584303860742
25d,train__c11__user6__3-2-2,different_action,0.8429034249546129
25d,train__c11__user6__3-2-2,time_shuffle,0.8971091698433983
25d,train__c11__user6__3-2-2,left_right_swap,0.8545649336961845
25d,train__c11__user6__5-2-1,positive_same_trial,0.8682676425499966
25d,train__c11__user6__5-2-1,same_action_other_trial,0.8408859571858734
25d,train__c11__user6__5-2-1,different_action,0.7883166619910214
25d,train__c11__user6__5-2-1,time_shuffle,0.8604549847096443
25d,train__c11__user6__5-2-1,left_right_swap,0.8429239111349824
25d,train__c11__user6__5-2-2,positive_same_trial,0.8854222131489166
25d,train__c11__user6__5-2-2,same_action_other_trial,0.8753517074827364
25d,train__c11__user6__5-2-2,different_action,0.8562294924948829
25d,train__c11__user6__5-2-2,time_shuffle,0.8852821424261375
25d,train__c11__user6__5-2-2,left_right_swap,0.8488607736151641
25d,train__c11__user6__5-2-3,positive_same_trial,0.8974079333472929
25d,train__c11__user6__5-2-3,same_action_other_trial,0.8870665392588498
25d,train__c11__user6__5-2-3,different_action,0.7352215319740136
25d,train__c11__user6__5-2-3,time_shuffle,0.8940276895542462
25d,train__c11__user6__5-2-3,left_right_swap,0.8621253814569374
25d,train__c12__user6__3-1-1,positive_same_trial,0.7748303002223805
25d,train__c12__user6__3-1-1,same_action_other_trial,0.7531142448968263
25d,train__c12__user6__3-1-1,different_action,0.6769344435926882
25d,train__c12__user6__3-1-1,time_shuffle,0.7679992884570519
25d,train__c12__user6__3-1-1,left_right_swap,0.7603678120446317
25d,train__c12__user6__3-1-2,positive_same_trial,0.6599395916548401
25d,train__c12__user6__3-1-2,same_action_other_trial,0.5737475935707922
25d,train__c12__user6__3-1-2,different_action,0.6018330632648007
25d,train__c12__user6__3-1-2,time_shuffle,0.6477466952574916
25d,train__c12__user6__3-1-2,left_right_swap,0.652522350299896
25d,train__c12__user6__3-1-3,positive_same_trial,0.6933770168863979
25d,train__c12__user6__3-1-3,same_action_other_trial,0.6256536931012148
25d,train__c12__user6__3-1-3,different_action,0.6471858923615634
25d,train__c12__user6__3-1-3,time_shuffle,0.6621071969980376
25d,train__c12__user6__3-1-3,left_right_swap,0.6802937760751004
25d,train__c12__user6__6-2-1,positive_same_trial,0.8957674114509284
25d,train__c12__user6__6-2-1,same_action_other_trial,0.8093241234800532
25d,train__c12__user6__6-2-1,different_action,0.6205821874319172
25d,train__c12__user6__6-2-1,time_shuffle,0.860366598404825
25d,train__c12__user6__6-2-1,left_right_swap,0.831826410330153
25d,train__c12__user6__6-2-2,positive_same_trial,0.8506615676904496
25d,train__c12__user6__6-2-2,same_action_other_trial,0.7537739632005973
25d,train__c12__user6__6-2-2,different_action,0.7428761756004406
25d,train__c12__user6__6-2-2,time_shuffle,0.8326873049797688
25d,train__c12__user6__6-2-2,left_right_swap,0.8186944983249513
25d,train__c12__user6__6-2-3,positive_same_trial,0.8756676643154897
25d,train__c12__user6__6-2-3,same_action_other_trial,0.7829172847702789
25d,train__c12__user6__6-2-3,different_action,0.7560721702742942
25d,train__c12__user6__6-2-3,time_shuffle,0.8572042505810605
25d,train__c12__user6__6-2-3,left_right_swap,0.8359483022397542
25d,train__c13__user6__3-1-1,positive_same_trial,0.7847347105183851
25d,train__c13__user6__3-1-1,same_action_other_trial,0.7404672144541772
25d,train__c13__user6__3-1-1,different_action,0.657253876261827
25d,train__c13__user6__3-1-1,time_shuffle,0.7577700947663761
25d,train__c13__user6__3-1-1,left_right_swap,0.7377110070226338
25d,train__c13__user6__3-1-2,positive_same_trial,0.7248522902643525
25d,train__c13__user6__3-1-2,same_action_other_trial,0.6761745398127584
25d,train__c13__user6__3-1-2,different_action,0.6192495308160813
25d,train__c13__user6__3-1-2,time_shuffle,0.6976294199496711
25d,train__c13__user6__3-1-2,left_right_swap,0.6770866383874504
25d,train__c13__user6__3-1-3,positive_same_trial,0.6419012944330649
25d,train__c13__user6__3-1-3,same_action_other_trial,0.6089312417737828
25d,train__c13__user6__3-1-3,different_action,0.5996210725880772
25d,train__c13__user6__3-1-3,time_shuffle,0.6185778118628962
25d,train__c13__user6__3-1-3,left_right_swap,0.5875689717551354
25d,train__c14__user6__3-2-1,positive_same_trial,0.8845381169024152
25d,train__c14__user6__3-2-1,same_action_other_trial,0.8727682534657236
25d,train__c14__user6__3-2-1,different_action,0.8064605900658417
25d,train__c14__user6__3-2-1,time_shuffle,0.8536573128615697
25d,train__c14__user6__3-2-1,left_right_swap,0.8596573023527457
25d,train__c14__user6__3-2-2,positive_same_trial,0.8937879119914082
25d,train__c14__user6__3-2-2,same_action_other_trial,0.8727609945685915
25d,train__c14__user6__3-2-2,different_action,0.797121230578578
25d,train__c14__user6__3-2-2,time_shuffle,0.8658983945352485
25d,train__c14__user6__3-2-2,left_right_swap,0.8783941321097213
25d,train__c14__user6__3-2-3,positive_same_trial,0.861467942084647
25d,train__c14__user6__3-2-3,same_action_other_trial,0.8358705192884794
25d,train__c14__user6__3-2-3,different_action,0.7441884713094584
25d,train__c14__user6__3-2-3,time_shuffle,0.8321719496073939
25d,train__c14__user6__3-2-3,left_right_swap,0.8412877144842804
25d,train__c15__user6__3-3-3,positive_same_trial,0.5956327614067913
25d,train__c15__user6__3-3-3,same_action_other_trial,0.5170651015186202
25d,train__c15__user6__3-3-3,different_action,0.5079591523708796
25d,train__c15__user6__3-3-3,time_shuffle,0.5793665840128158
25d,train__c15__user6__3-3-3,left_right_swap,0.5841232929413043
25d,train__c15__user6__6-2-1,positive_same_trial,0.7696185822219873
25d,train__c15__user6__6-2-1,same_action_other_trial,0.6275999658912489
25d,train__c15__user6__6-2-1,different_action,0.6516214495353793
25d,train__c15__user6__6-2-1,time_shuffle,0.7636988416346333
25d,train__c15__user6__6-2-1,left_right_swap,0.5974742405378268
25d,train__c15__user6__6-2-2,positive_same_trial,0.7699602985098094
25d,train__c15__user6__6-2-2,same_action_other_trial,0.6436493587284455
25d,train__c15__user6__6-2-2,different_action,0.6701186437709713
25d,train__c15__user6__6-2-2,time_shuffle,0.7627741938480299
25d,train__c15__user6__6-2-2,left_right_swap,0.5962628916541033
25d,train__c15__user6__6-2-3,positive_same_trial,0.810611413375253
25d,train__c15__user6__6-2-3,same_action_other_trial,0.7346278620156578
25d,train__c15__user6__6-2-3,different_action,0.6585918794090988
25d,train__c15__user6__6-2-3,time_shuffle,0.8050306942049926
25d,train__c15__user6__6-2-3,left_right_swap,0.6753731956565874
25d,train__c17__user6__4-1-1,positive_same_trial,0.8003259244290513
25d,train__c17__user6__4-1-1,same_action_other_trial,0.7988934990348998
25d,train__c17__user6__4-1-1,different_action,0.7058425148859641
25d,train__c17__user6__4-1-1,time_shuffle,0.7981473592388235
25d,train__c17__user6__4-1-1,left_right_swap,0.7674639779785831
25d,train__c17__user6__4-1-2,positive_same_trial,0.5940662408614497
25d,train__c17__user6__4-1-2,same_action_other_trial,0.5898609540408719
25d,train__c17__user6__4-1-2,different_action,0.5524897204942355
25d,train__c17__user6__4-1-2,time_shuffle,0.5906437120914758
25d,train__c17__user6__4-1-2,left_right_swap,0.5724552002544594
25d,train__c17__user6__4-1-3,positive_same_trial,0.8710287339229346
25d,train__c17__user6__4-1-3,same_action_other_trial,0.8677874803599753
25d,train__c17__user6__4-1-3,different_action,0.7660432904485169
25d,train__c17__user6__4-1-3,time_shuffle,0.8706899391439198
25d,train__c17__user6__4-1-3,left_right_swap,0.8454340649572716
25d,train__c18__user6__4-1-1,positive_same_trial,0.7933637202721631
25d,train__c18__user6__4-1-1,same_action_other_trial,0.7819547543033647
25d,train__c18__user6__4-1-1,different_action,0.7472954662780135
25d,train__c18__user6__4-1-1,time_shuffle,0.7859745469047703
25d,train__c18__user6__4-1-1,left_right_swap,0.742554148221762
25d,train__c18__user6__4-1-2,positive_same_trial,0.5805909794104916
25d,train__c18__user6__4-1-2,same_action_other_trial,0.5725300119479836
25d,train__c18__user6__4-1-2,different_action,0.5955874342008467
25d,train__c18__user6__4-1-2,time_shuffle,0.5738384228122462
25d,train__c18__user6__4-1-2,left_right_swap,0.5638023700978747
25d,train__c18__user6__4-1-3,positive_same_trial,0.8694159681663245
25d,train__c18__user6__4-1-3,same_action_other_trial,0.8687515859422501
25d,train__c18__user6__4-1-3,different_action,0.8392151084559502
25d,train__c18__user6__4-1-3,time_shuffle,0.8691701148579607
25d,train__c18__user6__4-1-3,left_right_swap,0.843627028030535
25d,train__c19__user6__4-1-1,positive_same_trial,0.7048603367864045
25d,train__c19__user6__4-1-1,same_action_other_trial,0.7081654224638876
25d,train__c19__user6__4-1-1,different_action,0.6850257943427803
25d,train__c19__user6__4-1-1,time_shuffle,0.7052527514762577
25d,train__c19__user6__4-1-1,left_right_swap,0.6950937935660079
25d,train__c19__user6__4-1-2,positive_same_trial,0.730930003824514
25d,train__c19__user6__4-1-2,same_action_other_trial,0.7123056839682514
25d,train__c19__user6__4-1-2,different_action,0.728233140299291
25d,train__c19__user6__4-1-2,time_shuffle,0.7256308304420387
25d,train__c19__user6__4-1-2,left_right_swap,0.687258457539882
25d,train__c19__user6__4-1-3,positive_same_trial,0.6918604486258119
25d,train__c19__user6__4-1-3,same_action_other_trial,0.6927056598901464
25d,train__c19__user6__4-1-3,different_action,0.6432793787383381
25d,train__c19__user6__4-1-3,time_shuffle,0.6864166872585381
25d,train__c19__user6__4-1-3,left_right_swap,0.6702560907060652
25d,train__c20__user6__4-1-1,positive_same_trial,0.7024719943251179
25d,train__c20__user6__4-1-1,same_action_other_trial,0.7067420873482972
25d,train__c20__user6__4-1-1,different_action,0.5854493708099237
25d,train__c20__user6__4-1-1,time_shuffle,0.6950406137763747
25d,train__c20__user6__4-1-1,left_right_swap,0.6250493640248747
25d,train__c20__user6__4-1-2,positive_same_trial,0.559710508082902
25d,train__c20__user6__4-1-2,same_action_other_trial,0.5536740282252458
25d,train__c20__user6__4-1-2,different_action,0.579005518851501
25d,train__c20__user6__4-1-2,time_shuffle,0.5593931509726735
25d,train__c20__user6__4-1-2,left_right_swap,0.5341236374326084
25d,train__c20__user6__4-1-3,positive_same_trial,0.652480363087448
25d,train__c20__user6__4-1-3,same_action_other_trial,0.6103631249039188
25d,train__c20__user6__4-1-3,different_action,0.5992161795753658
25d,train__c20__user6__4-1-3,time_shuffle,0.6493434779280546
25d,train__c20__user6__4-1-3,left_right_swap,0.6265364347303968
25d,train__c20__user6__5-3-1,positive_same_trial,0.870452678877491
25d,train__c20__user6__5-3-1,same_action_other_trial,0.6874143757037531
25d,train__c20__user6__5-3-1,different_action,0.6922770403525065
25d,train__c20__user6__5-3-1,time_shuffle,0.867092615879996
25d,train__c20__user6__5-3-1,left_right_swap,0.7565897544107506
25d,train__c20__user6__5-3-2,positive_same_trial,0.8743298666434937
25d,train__c20__user6__5-3-2,same_action_other_trial,0.7245588112457428
25d,train__c20__user6__5-3-2,different_action,0.712720739123977
25d,train__c20__user6__5-3-2,time_shuffle,0.8713552224805893
25d,train__c20__user6__5-3-2,left_right_swap,0.7986811043601232
25d,train__c20__user6__5-3-3,positive_same_trial,0.7997958196473945
25d,train__c20__user6__5-3-3,same_action_other_trial,0.638741521923173
25d,train__c20__user6__5-3-3,different_action,0.6420476646871338
25d,train__c20__user6__5-3-3,time_shuffle,0.7810480949966265
25d,train__c20__user6__5-3-3,left_right_swap,0.7251642614020966
25d,train__c20__user6__6-2-1,positive_same_trial,0.8803090961910586
25d,train__c20__user6__6-2-1,same_action_other_trial,0.850390397386506
25d,train__c20__user6__6-2-1,different_action,0.8507519988477105
25d,train__c20__user6__6-2-1,time_shuffle,0.8507966945253063
25d,train__c20__user6__6-2-1,left_right_swap,0.8394695157231142
25d,train__c20__user6__6-2-3,positive_same_trial,0.9019678394990959
25d,train__c20__user6__6-2-3,same_action_other_trial,0.8503814993657693
25d,train__c20__user6__6-2-3,different_action,0.7816126047368304
25d,train__c20__user6__6-2-3,time_shuffle,0.8603005438641006
25d,train__c20__user6__6-2-3,left_right_swap,0.835636125633363
25d,train__c20__user6__7-3-1,positive_same_trial,0.7461970717361535
25d,train__c20__user6__7-3-1,same_action_other_trial,0.6949006463704417
25d,train__c20__user6__7-3-1,different_action,0.6710865775806799
25d,train__c20__user6__7-3-1,time_shuffle,0.7328511120025318
25d,train__c20__user6__7-3-1,left_right_swap,0.7188260822155786
25d,train__c20__user6__7-3-2,positive_same_trial,0.7408278453881676
25d,train__c20__user6__7-3-2,same_action_other_trial,0.7513476171290164
25d,train__c20__user6__7-3-2,different_action,0.6750735998326949
25d,train__c20__user6__7-3-2,time_shuffle,0.7345359876358601
25d,train__c20__user6__7-3-2,left_right_swap,0.7457909149569767
25d,train__c21__user6__4-1-1,positive_same_trial,0.805498024602577
25d,train__c21__user6__4-1-1,same_action_other_trial,0.8021470153105996
25d,train__c21__user6__4-1-1,different_action,0.7320420317111267
25d,train__c21__user6__4-1-1,time_shuffle,0.8063193229888854
25d,train__c21__user6__4-1-1,left_right_swap,0.7671458939267108
25d,train__c21__user6__4-1-2,positive_same_trial,0.7236977915114786
25d,train__c21__user6__4-1-2,same_action_other_trial,0.722555631387328
25d,train__c21__user6__4-1-2,different_action,0.6753123160925941
25d,train__c21__user6__4-1-2,time_shuffle,0.7240350101990329
25d,train__c21__user6__4-1-2,left_right_swap,0.7072026974502748
25d,train__c21__user6__4-1-3,positive_same_trial,0.7358295027176297
25d,train__c21__user6__4-1-3,same_action_other_trial,0.7356053045421328
25d,train__c21__user6__4-1-3,different_action,0.6654598755767552
25d,train__c21__user6__4-1-3,time_shuffle,0.7338788693230831
25d,train__c21__user6__4-1-3,left_right_swap,0.7047440011612808
25d,train__c21__user6__7-3-1,positive_same_trial,0.8100788248484225
25d,train__c21__user6__7-3-1,same_action_other_trial,0.8198760101501675
25d,train__c21__user6__7-3-1,different_action,0.7509113030142534
25d,train__c21__user6__7-3-1,time_shuffle,0.8101481997543303
25d,train__c21__user6__7-3-1,left_right_swap,0.7931359900035244
25d,train__c21__user6__7-3-2,positive_same_trial,0.8324993641162335
25d,train__c21__user6__7-3-2,same_action_other_trial,0.831667671096715
25d,train__c21__user6__7-3-2,different_action,0.7784883040190212
25d,train__c21__user6__7-3-2,time_shuffle,0.8311063632093619
25d,train__c21__user6__7-3-2,left_right_swap,0.7974688204756994
25d,train__c21__user6__7-3-3,positive_same_trial,0.6439710707604499
25d,train__c21__user6__7-3-3,same_action_other_trial,0.6523423557882481
25d,train__c21__user6__7-3-3,different_action,0.5861129953949495
25d,train__c21__user6__7-3-3,time_shuffle,0.644634335173163
25d,train__c21__user6__7-3-3,left_right_swap,0.6536976916905365
25d,train__c22__user6__4-1-1,positive_same_trial,0.7867986194961595
25d,train__c22__user6__4-1-1,same_action_other_trial,0.7720367483337502
25d,train__c22__user6__4-1-1,different_action,0.6989967056802867
25d,train__c22__user6__4-1-1,time_shuffle,0.7867830550648933
25d,train__c22__user6__4-1-1,left_right_swap,0.7499210646511403
25d,train__c22__user6__4-1-2,positive_same_trial,0.7227620743099141
25d,train__c22__user6__4-1-2,same_action_other_trial,0.7194295080413105
25d,train__c22__user6__4-1-2,different_action,0.6586323521345123
25d,train__c22__user6__4-1-2,time_shuffle,0.723017184775434
25d,train__c22__user6__4-1-2,left_right_swap,0.7117023656210493
25d,train__c22__user6__4-1-3,positive_same_trial,0.8223198397095082
25d,train__c22__user6__4-1-3,same_action_other_trial,0.8180195560458295
25d,train__c22__user6__4-1-3,different_action,0.6826624148086086
25d,train__c22__user6__4-1-3,time_shuffle,0.8227156106883108
25d,train__c22__user6__4-1-3,left_right_swap,0.7796095739823786
25d,train__c22__user6__7-3-1,positive_same_trial,0.8265328428731638
25d,train__c22__user6__7-3-1,same_action_other_trial,0.8394192416561255
25d,train__c22__user6__7-3-1,different_action,0.7315194782399523
25d,train__c22__user6__7-3-1,time_shuffle,0.8265083213448924
25d,train__c22__user6__7-3-1,left_right_swap,0.8055588565845146
25d,train__c22__user6__7-3-2,positive_same_trial,0.833163956084081
25d,train__c22__user6__7-3-2,same_action_other_trial,0.8377414950326036
25d,train__c22__user6__7-3-2,different_action,0.7348074239330974
25d,train__c22__user6__7-3-2,time_shuffle,0.8322163555786304
25d,train__c22__user6__7-3-2,left_right_swap,0.7972861804774687
25d,train__c22__user6__7-3-3,positive_same_trial,0.6353235339225165
25d,train__c22__user6__7-3-3,same_action_other_trial,0.6439070198827134
25d,train__c22__user6__7-3-3,different_action,0.6190593436646411
25d,train__c22__user6__7-3-3,time_shuffle,0.6351233500613598
25d,train__c22__user6__7-3-3,left_right_swap,0.6434687366627121
25d,train__c23__user6__4-1-1,positive_same_trial,0.6800770861290673
25d,train__c23__user6__4-1-1,same_action_other_trial,0.6739714066492443
25d,train__c23__user6__4-1-1,different_action,0.6457342411598112
25d,train__c23__user6__4-1-1,time_shuffle,0.6660035385252333
25d,train__c23__user6__4-1-1,left_right_swap,0.66036153575642
25d,train__c23__user6__4-1-2,positive_same_trial,0.6672540136402312
25d,train__c23__user6__4-1-2,same_action_other_trial,0.6683408867971087
25d,train__c23__user6__4-1-2,different_action,0.6633850623563721
25d,train__c23__user6__4-1-2,time_shuffle,0.654616295783418
25d,train__c23__user6__4-1-2,left_right_swap,0.6490742181363388
25d,train__c23__user6__4-1-3,positive_same_trial,0.7354131734674867
25d,train__c23__user6__4-1-3,same_action_other_trial,0.7360048142753143
25d,train__c23__user6__4-1-3,different_action,0.6864857391126198
25d,train__c23__user6__4-1-3,time_shuffle,0.7164991554564702
25d,train__c23__user6__4-1-3,left_right_swap,0.7157710768834374
25d,train__c24__user6__5-1-1,positive_same_trial,0.6685242353003407
25d,train__c24__user6__5-1-1,same_action_other_trial,0.5652880082418222
25d,train__c24__user6__5-1-1,different_action,0.5012555934400861
25d,train__c24__user6__5-1-1,time_shuffle,0.6678946699432076
25d,train__c24__user6__5-1-1,left_right_swap,0.6502464874363199
25d,train__c24__user6__5-1-2,positive_same_trial,0.8884450774787366
25d,train__c24__user6__5-1-2,same_action_other_trial,0.6888195903977766
25d,train__c24__user6__5-1-2,different_action,0.68788711866436
25d,train__c24__user6__5-1-2,time_shuffle,0.8884143612038946
25d,train__c24__user6__5-1-2,left_right_swap,0.8432081585408571
