mode,sample_id,class_id,action_name,user_id,trial_id,frames,best_shift_frames,coverage,rmse,pck,angle_correlation,velocity_correlation,matching_score,rank,gallery_size,retrieval_top1,retrieval_top5,reciprocal_rank
2d,train__c10__user6__1-2-1,10,Stir_drinks,user6,1-2-1,30,1,0.6666666666666666,0.1404962969261203,0.8836206896551724,0.7620915087231384,0.40879376086344266,0.8345267289140835,6.0,194.0,0.0,0.0,0.16666666666666666
25d,train__c10__user6__1-2-1,10,Stir_drinks,user6,1-2-1,30,-1,0.6666666666666666,0.258198875814684,0.5948275862068966,0.7440430387565183,0.013151876280628017,0.6442125336771588,16.0,194.0,0.0,0.0,0.0625
2d,train__c10__user6__1-2-2,10,Stir_drinks,user6,1-2-2,23,0,0.6666666666666666,0.1244432725310323,0.9239130434782609,0.7948268607188859,0.04993910279782081,0.8330469593614355,1.0,194.0,1.0,1.0,1.0
25d,train__c10__user6__1-2-2,10,Stir_drinks,user6,1-2-2,23,0,0.6666666666666666,0.21618177994076374,0.625,0.8184898175805695,-0.06886620677288796,0.662100682916757,3.0,194.0,0.0,1.0,0.3333333333333333
2d,train__c10__user6__1-2-3,10,Stir_drinks,user6,1-2-3,13,1,0.6666666666666666,0.1552936969430818,0.7916666666666666,0.6433200880324593,0.3972758600268079,0.7712110316385898,1.0,194.0,1.0,1.0,1.0
25d,train__c10__user6__1-2-3,10,Stir_drinks,user6,1-2-3,13,0,0.6666666666666666,0.2134139002872443,0.6153846153846154,0.7968036684293156,0.32885384289179376,0.6844726101880212,1.0,194.0,1.0,1.0,1.0
2d,train__c10__user6__2-1-1,10,Stir_drinks,user6,2-1-1,61,0,0.6666666666666666,0.1602139617430475,0.7766393442622951,-0.35008494565194775,0.35745119015341487,0.6606186507072404,3.0,194.0,0.0,1.0,0.3333333333333333
25d,train__c10__user6__2-1-1,10,Stir_drinks,user6,2-1-1,61,0,0.6666666666666666,0.31227614709953644,0.4180327868852459,0.46307337255394215,0.3125177711019435,0.5413308695415919,23.0,194.0,0.0,0.0,0.043478260869565216
2d,train__c10__user6__2-1-2,10,Stir_drinks,user6,2-1-2,40,0,0.6666666666666666,0.16341456412904914,0.7375,0.04626024216309284,0.10304309185358541,0.659645922771995,19.0,194.0,0.0,0.0,0.05263157894736842
25d,train__c10__user6__2-1-2,10,Stir_drinks,user6,2-1-2,40,0,0.6666666666666666,0.3452187292936651,0.415625,0.9210898374772205,0.0010627477839118098,0.5624491064981821,33.0,194.0,0.0,0.0,0.030303030303030304
2d,train__c10__user6__2-1-3,10,Stir_drinks,user6,2-1-3,37,0,0.6666666666666666,0.16703796164447618,0.7601351351351351,0.46383525941975917,0.10319009375131057,0.7138637739643152,13.0,194.0,0.0,0.0,0.07692307692307693
25d,train__c10__user6__2-1-3,10,Stir_drinks,user6,2-1-3,37,0,0.5315315315315315,0.2984178776533169,0.4830508474576271,0.7010998947204133,0.09106870439412088,0.5707712615564485,21.0,194.0,0.0,0.0,0.047619047619047616
2d,train__c10__user6__7-2-1,10,Stir_drinks,user6,7-2-1,24,-1,0.6666666666666666,0.1735711895418766,0.6793478260869565,-0.32201694868007014,0.0003050254803863145,0.5831291530575147,23.0,194.0,0.0,0.0,0.043478260869565216
25d,train__c10__user6__7-2-1,10,Stir_drinks,user6,7-2-1,24,2,0.6666666666666666,0.4503249340444658,0.5056818181818182,0.7458184113666396,0.04516751527268297,0.5977610714487819,91.0,194.0,0.0,0.0,0.01098901098901099
2d,train__c10__user6__7-2-2,10,Stir_drinks,user6,7-2-2,23,0,0.6666666666666666,0.1290450485698111,0.9347826086956522,0.7371819534108945,0.5579988510086222,0.8713652106160116,1.0,194.0,1.0,1.0,1.0
25d,train__c10__user6__7-2-2,10,Stir_drinks,user6,7-2-2,23,0,0.6666666666666666,0.20955803943170856,0.6521739130434783,0.6846483055268409,0.6071033316687866,0.7143598992684228,1.0,194.0,1.0,1.0,1.0
2d,train__c10__user6__7-2-3,10,Stir_drinks,user6,7-2-3,15,0,0.6666666666666666,0.17991321457449339,0.8333333333333334,0.5770835418069451,0.31434087689817036,0.7812839199480573,1.0,194.0,1.0,1.0,1.0
25d,train__c10__user6__7-2-3,10,Stir_drinks,user6,7-2-3,15,1,0.6607142857142857,0.2488930221187805,0.5855855855855856,0.7529815543821318,0.5221429512214198,0.6776023774233204,1.0,194.0,1.0,1.0,1.0
2d,train__c11__user6__1-2-1,11,Peel_fruits,user6,1-2-1,46,0,0.6666666666666666,0.130362586488969,0.8777173913043478,0.6704623239818567,0.19099904631788814,0.8057823927560852,5.0,194.0,0.0,1.0,0.2
25d,train__c11__user6__1-2-1,11,Peel_fruits,user6,1-2-1,46,0,0.6666666666666666,0.21413236778707784,0.7010869565217391,0.5626633648835178,0.112131886838985,0.6919407207548989,5.0,194.0,0.0,1.0,0.2
2d,train__c11__user6__1-2-2,11,Peel_fruits,user6,1-2-2,24,1,0.6666666666666666,0.12037411107293103,0.967391304347826,0.23468662899765375,0.24826434086683888,0.8158203725227493,1.0,194.0,1.0,1.0,1.0
25d,train__c11__user6__1-2-2,11,Peel_fruits,user6,1-2-2,24,1,0.6666666666666666,0.1664604067915528,0.782608695652174,0.11326153117679237,0.37951767212265813,0.711891427802241,1.0,194.0,1.0,1.0,1.0
2d,train__c11__user6__1-2-3,11,Peel_fruits,user6,1-2-3,11,0,0.6666666666666666,0.12519374113954987,0.9090909090909091,0.9029936882456536,0.17453499532777683,0.8450561601408152,5.0,194.0,0.0,1.0,0.2
25d,train__c11__user6__1-2-3,11,Peel_fruits,user6,1-2-3,11,0,0.6666666666666666,0.188207987978624,0.6704545454545454,0.6962174271930592,0.038073510116372236,0.6828939226447006,4.0,194.0,0.0,1.0,0.25
2d,train__c11__user6__3-2-1,11,Peel_fruits,user6,3-2-1,34,-2,0.6666666666666666,0.10967453963481884,0.9609375,0.9078814687492557,0.16506709541514064,0.8733504706977278,1.0,194.0,1.0,1.0,1.0
25d,train__c11__user6__3-2-1,11,Peel_fruits,user6,3-2-1,34,-2,0.6666666666666666,0.18829140965698876,0.7265625,0.7898213955746065,0.1570480285115541,0.7320367833624939,1.0,194.0,1.0,1.0,1.0
2d,train__c11__user6__3-2-2,11,Peel_fruits,user6,3-2-2,26,0,0.6666666666666666,0.12021503720106205,0.9134615384615384,0.9641095112363309,0.18054062442074365,0.8540220107757016,4.0,194.0,0.0,1.0,0.25
25d,train__c11__user6__3-2-2,11,Peel_fruits,user6,3-2-2,26,0,0.6410256410256411,0.1925674693703639,0.67,0.9737207372146326,0.15324997149536262,0.7164683856861795,3.0,194.0,0.0,1.0,0.3333333333333333
2d,train__c11__user6__3-2-3,11,Peel_fruits,user6,3-2-3,23,0,0.6666666666666666,0.1079729176317674,0.9239130434782609,0.9230741006755387,0.40382137127105466,0.8724128534925932,1.0,194.0,1.0,1.0,1.0
25d,train__c11__user6__3-2-3,11,Peel_fruits,user6,3-2-3,23,-2,0.0,,,,,0.175,,,,,
2d,train__c11__user6__5-2-1,11,Peel_fruits,user6,5-2-1,51,0,0.6666666666666666,0.1231097981860957,0.9387254901960784,0.8431019186020582,0.4484372166778315,0.875908669385553,1.0,194.0,1.0,1.0,1.0
25d,train__c11__user6__5-2-1,11,Peel_fruits,user6,5-2-1,51,0,0.6666666666666666,0.2460385225956838,0.5122549019607843,0.8213614444703785,0.3542134840480338,0.6321090184957384,1.0,194.0,1.0,1.0,1.0
2d,train__c11__user6__5-2-2,11,Peel_fruits,user6,5-2-2,41,-1,0.6666666666666666,0.14057546071478996,0.8375,0.9719387310817699,0.10884376615906673,0.8076488222367737,10.0,194.0,0.0,0.0,0.1
25d,train__c11__user6__5-2-2,11,Peel_fruits,user6,5-2-2,41,1,0.6666666666666666,0.2119594886475754,0.50625,0.9399085024362809,0.04135666448270655,0.6171967667464977,6.0,194.0,0.0,0.0,0.16666666666666666
2d,train__c11__user6__5-2-3,11,Peel_fruits,user6,5-2-3,14,0,0.6666666666666666,0.12651862828807758,0.8660714285714286,0.9645111411663003,0.49249911313169686,0.8513944999824598,1.0,194.0,1.0,1.0,1.0
25d,train__c11__user6__5-2-3,11,Peel_fruits,user6,5-2-3,14,0,0.6666666666666666,0.19259636586039494,0.5982142857142857,0.9627676113326709,0.4400496797692758,0.6999650109254866,1.0,194.0,1.0,1.0,1.0
2d,train__c12__user6__3-1-1,12,Sweep_the_floor,user6,3-1-1,236,0,0.8375706214689266,0.20668503610791872,0.7516863406408094,0.6640327240559077,0.12920194024030482,0.7482779674229516,1.0,194.0,1.0,1.0,1.0
25d,train__c12__user6__3-1-1,12,Sweep_the_floor,user6,3-1-1,236,0,0.719632768361582,0.5046794959662253,0.3478900883218842,0.3473218182890628,0.08314919095605151,0.4792711965638047,3.0,194.0,0.0,1.0,0.3333333333333333
2d,train__c12__user6__3-1-2,12,Sweep_the_floor,user6,3-1-2,101,0,0.7937293729372937,0.2581855629596528,0.5561330561330561,0.7785178945263393,0.2026151946221603,0.6532940472162063,1.0,194.0,1.0,1.0,1.0
25d,train__c12__user6__3-1-2,12,Sweep_the_floor,user6,3-1-2,101,-1,0.7183333333333334,0.7336104702411319,0.26218097447795824,0.1830815000037137,0.06284919284795024,0.414054708760178,2.0,194.0,0.0,1.0,0.5
2d,train__c12__user6__3-1-3,12,Sweep_the_floor,user6,3-1-3,50,0,0.9183333333333333,0.2650883488688358,0.5970961887477314,0.6045198221628202,0.3316016955751621,0.6805583465290048,1.0,194.0,1.0,1.0,1.0
25d,train__c12__user6__3-1-3,12,Sweep_the_floor,user6,3-1-3,50,0,0.8166666666666667,0.6451618008780048,0.2979591836734694,0.11414558219309358,0.14511782555576616,0.4428426128230667,1.0,194.0,1.0,1.0,1.0
2d,train__c12__user6__6-2-1,12,Sweep_the_floor,user6,6-2-1,54,0,0.6419753086419753,0.11853036701948166,0.9038461538461539,0.7451221487612265,0.3978948987946176,0.8406672477653012,1.0,194.0,1.0,1.0,1.0
25d,train__c12__user6__6-2-1,12,Sweep_the_floor,user6,6-2-1,54,0,0.5925925925925926,0.19739731881206163,0.7239583333333334,0.4705943440904074,0.2106292556202985,0.6952929711731558,1.0,194.0,1.0,1.0,1.0
2d,train__c12__user6__6-2-2,12,Sweep_the_floor,user6,6-2-2,15,0,0.6277777777777778,0.15713179369908345,0.7699115044247787,0.6406455174323233,0.395673411550071,0.7549691628208938,1.0,194.0,1.0,1.0,1.0
25d,train__c12__user6__6-2-2,12,Sweep_the_floor,user6,6-2-2,15,0,0.5888888888888889,0.2889009048018991,0.4716981132075472,0.2059094447423007,0.07709844999420512,0.5196961793768353,1.0,194.0,1.0,1.0,1.0
2d,train__c12__user6__6-2-3,12,Sweep_the_floor,user6,6-2-3,39,0,0.6153846153846154,0.1599034603512932,0.7847222222222222,0.4533650262735034,0.3950237114979097,0.7430989647503774,1.0,194.0,1.0,1.0,1.0
25d,train__c12__user6__6-2-3,12,Sweep_the_floor,user6,6-2-3,39,1,0.6140350877192983,0.24975052150006313,0.5821428571428572,0.21798712528392164,0.14346719945472142,0.5891408326879976,1.0,194.0,1.0,1.0,1.0
2d,train__c13__user6__3-1-1,13,Mop_the_floor,user6,3-1-1,111,0,0.9962462462462462,0.16671630626928227,0.8492840994724944,0.8800018492732723,0.12488599204996174,0.839097513665571,1.0,194.0,1.0,1.0,1.0
25d,train__c13__user6__3-1-1,13,Mop_the_floor,user6,3-1-1,111,0,0.978978978978979,0.4844822646062005,0.40797546012269936,0.45283310427784357,0.10927165847980769,0.5507630857791526,1.0,194.0,1.0,1.0,1.0
2d,train__c13__user6__3-1-2,13,Mop_the_floor,user6,3-1-2,63,0,0.996031746031746,0.15441629881980237,0.8087649402390438,0.9228205839216225,0.46840544616069485,0.8468363585888631,1.0,194.0,1.0,1.0,1.0
25d,train__c13__user6__3-1-2,13,Mop_the_floor,user6,3-1-2,63,0,0.9801587301587301,0.5893570487932819,0.37786774628879893,0.47759941911592335,0.12551525033673785,0.5380167191615601,1.0,194.0,1.0,1.0,1.0
2d,train__c13__user6__3-1-3,13,Mop_the_floor,user6,3-1-3,31,0,0.8709677419354839,0.2048527915137562,0.7098765432098766,0.48223817863843477,0.39417321126468713,0.7303156816676757,1.0,194.0,1.0,1.0,1.0
25d,train__c13__user6__3-1-3,13,Mop_the_floor,user6,3-1-3,31,0,0.8602150537634409,0.8333096951577622,0.246875,0.45427638126871,-0.019007799926321966,0.44080480850874104,1.0,194.0,1.0,1.0,1.0
2d,train__c14__user6__3-2-1,14,Wipe_bowls,user6,3-2-1,66,0,0.6641414141414141,0.09932717993241565,0.9828897338403042,0.8701905810919499,0.6259701593141405,0.9159703150840642,1.0,194.0,1.0,1.0,1.0
25d,train__c14__user6__3-2-1,14,Wipe_bowls,user6,3-2-1,66,-1,0.6653846153846154,0.23921057525318687,0.8516377649325626,0.8787461124937563,0.44149445141274263,0.8309259273567023,1.0,194.0,1.0,1.0,1.0
2d,train__c14__user6__3-2-2,14,Wipe_bowls,user6,3-2-2,65,0,0.7064102564102565,0.12585775060447044,0.896551724137931,0.957715421062155,0.5053915730792894,0.8724203840040501,1.0,194.0,1.0,1.0,1.0
25d,train__c14__user6__3-2-2,14,Wipe_bowls,user6,3-2-2,65,0,0.7064102564102565,0.2071375653168947,0.7568058076225045,0.9571739776012556,0.3735223896493489,0.7856157968172299,1.0,194.0,1.0,1.0,1.0
2d,train__c14__user6__3-2-3,14,Wipe_bowls,user6,3-2-3,47,0,0.6684397163120568,0.11326954065002429,0.9389920424403183,0.3314750507117134,0.33852396401401386,0.8168263973456033,1.0,194.0,1.0,1.0,1.0
25d,train__c14__user6__3-2-3,14,Wipe_bowls,user6,3-2-3,47,0,0.6684397163120568,0.2770263090197099,0.5782493368700266,0.2771391621652822,0.189207882856666,0.6017856143404985,1.0,194.0,1.0,1.0,1.0
2d,train__c15__user6__3-3-1,15,Wipe_windows_and_tables,user6,3-3-1,73,0,0.0410958904109589,0.15122357839563094,0.9166666666666666,0.9470538932258409,,0.7779816450303466,,,,,
25d,train__c15__user6__3-3-1,15,Wipe_windows_and_tables,user6,3-3-1,73,0,0.0410958904109589,0.3942556193454878,0.3611111111111111,0.5306587844298398,,0.430786578595191,,,,,
2d,train__c15__user6__3-3-3,15,Wipe_windows_and_tables,user6,3-3-3,42,0,0.8035714285714286,0.4586260661312013,0.4148148148148148,0.6437872065836605,0.034075316949396375,0.5504396604348618,1.0,194.0,1.0,1.0,1.0
25d,train__c15__user6__3-3-3,15,Wipe_windows_and_tables,user6,3-3-3,42,0,0.7718253968253969,0.9155676420133322,0.17223650385604114,0.4498373867070519,0.03662723101726989,0.3946433978003628,1.0,194.0,1.0,1.0,1.0
2d,train__c15__user6__6-2-1,15,Wipe_windows_and_tables,user6,6-2-1,41,-2,0.7564102564102564,0.1696894536830992,0.8559322033898306,0.4549054500423479,-0.005455154535967571,0.7664851459194697,2.0,194.0,0.0,1.0,0.5
25d,train__c15__user6__6-2-1,15,Wipe_windows_and_tables,user6,6-2-1,41,0,0.7540650406504065,0.45712167585163893,0.5714285714285714,0.11869416541784164,0.16248970319747,0.5887483626323494,2.0,194.0,0.0,1.0,0.5
2d,train__c15__user6__6-2-2,15,Wipe_windows_and_tables,user6,6-2-2,17,0,0.696078431372549,0.16349596345279685,0.8380281690140845,0.5888047836957213,0.3760267850043509,0.7926058233398998,1.0,194.0,1.0,1.0,1.0
25d,train__c15__user6__6-2-2,15,Wipe_windows_and_tables,user6,6-2-2,17,0,0.696078431372549,0.4571516845062522,0.6197183098591549,0.2979639581362927,0.311794819718497,0.6386339208523066,1.0,194.0,1.0,1.0,1.0
2d,train__c15__user6__6-2-3,15,Wipe_windows_and_tables,user6,6-2-3,32,0,0.7838541666666666,0.16648987063091927,0.8571428571428571,0.5647797172263673,-0.013281165485654039,0.7802958724064508,1.0,194.0,1.0,1.0,1.0
25d,train__c15__user6__6-2-3,15,Wipe_windows_and_tables,user6,6-2-3,32,2,0.7861111111111111,0.3636726194391112,0.568904593639576,0.7279549675332601,0.023713464586945638,0.6410826442102249,1.0,194.0,1.0,1.0,1.0
2d,train__c17__user6__4-1-1,17,Tap_the_keyboard,user6,4-1-1,63,0,0.9193121693121693,0.18201335307882194,0.7856115107913669,0.4350630088471997,0.11555220680457085,0.7511902642615316,1.0,194.0,1.0,1.0,1.0
25d,train__c17__user6__4-1-1,17,Tap_the_keyboard,user6,4-1-1,63,0,0.9193121693121693,0.3798041742101022,0.4143884892086331,-0.5198710467339287,0.22402470052308845,0.45965963386180386,8.0,194.0,0.0,0.0,0.125
2d,train__c17__user6__4-1-2,17,Tap_the_keyboard,user6,4-1-2,66,-1,0.5025641025641026,0.556752359034605,0.5178571428571429,0.03310729574027486,0.25041150785064253,0.5321694314906645,110.0,194.0,0.0,0.0,0.00909090909090909
25d,train__c17__user6__4-1-2,17,Tap_the_keyboard,user6,4-1-2,66,-2,0.4921875,0.9469030684402029,0.29365079365079366,-0.16107767446012847,0.2102107526653105,0.385384725511822,115.0,194.0,0.0,0.0,0.008695652173913044
2d,train__c17__user6__4-1-3,17,Tap_the_keyboard,user6,4-1-3,59,2,0.7485380116959064,0.17597458752341386,0.755859375,0.8993440097809609,0.18615003627150745,0.7694721111180498,11.0,194.0,0.0,0.0,0.09090909090909091
25d,train__c17__user6__4-1-3,17,Tap_the_keyboard,user6,4-1-3,59,-2,0.7456140350877193,0.2492058909284397,0.6235294117647059,-0.5007585631579973,0.08758671746787446,0.548995727473651,9.0,194.0,0.0,0.0,0.1111111111111111
2d,train__c18__user6__4-1-1,18,Write,user6,4-1-1,74,0,0.9279279279279279,0.1827244919232075,0.787621359223301,0.3471197029329328,0.16496414494086512,0.7480688215294664,1.0,194.0,1.0,1.0,1.0
25d,train__c18__user6__4-1-1,18,Write,user6,4-1-1,74,0,0.9132882882882883,0.44655344624008675,0.40443896424167697,-0.3157655872510247,0.13247559250268895,0.4671293698743504,8.0,194.0,0.0,0.0,0.125
2d,train__c18__user6__4-1-2,18,Write,user6,4-1-2,61,-1,0.46111111111111114,0.5750282879085221,0.5301204819277109,0.06254613921087278,0.1874315514684077,0.5329893564525701,115.0,194.0,0.0,0.0,0.008695652173913044
25d,train__c18__user6__4-1-2,18,Write,user6,4-1-2,61,2,0.4661016949152542,0.9805897289394613,0.29393939393939394,-0.16150434681467246,0.21885439565217288,0.3835404811506378,118.0,194.0,0.0,0.0,0.00847457627118644
2d,train__c18__user6__4-1-3,18,Write,user6,4-1-3,58,2,0.7485119047619048,0.17617550744857421,0.7554671968190855,0.8988675205249832,0.19244755477499037,0.7696784673873102,9.0,194.0,0.0,0.0,0.1111111111111111
25d,train__c18__user6__4-1-3,18,Write,user6,4-1-3,58,2,0.7455357142857143,0.24954165681494192,0.6207584830339321,-0.48427401222861477,0.0840010372888823,0.5488434136710388,13.0,194.0,0.0,0.0,0.07692307692307693
2d,train__c19__user6__4-1-1,19,Make_a_phone_call,user6,4-1-1,23,-1,0.9848484848484849,0.3400428791802102,0.5076923076923077,0.21398927552564176,0.35689706258076753,0.6008818249617395,26.0,194.0,0.0,0.0,0.038461538461538464
25d,train__c19__user6__4-1-1,19,Make_a_phone_call,user6,4-1-1,23,0,0.8913043478260869,0.7059077408066026,0.21138211382113822,0.40796362186720764,0.09654899359237114,0.42842813409038333,20.0,194.0,0.0,0.0,0.05
2d,train__c19__user6__4-1-2,19,Make_a_phone_call,user6,4-1-2,36,-1,0.9523809523809523,0.21164435968974554,0.7325,0.2773725404218332,0.26553607005655677,0.7207655545345204,1.0,194.0,1.0,1.0,1.0
25d,train__c19__user6__4-1-2,19,Make_a_phone_call,user6,4-1-2,36,0,0.9537037037037037,0.5820713560048516,0.38106796116504854,0.4412557226179876,0.1589400870899055,0.5360038278046888,3.0,194.0,0.0,1.0,0.3333333333333333
2d,train__c19__user6__4-1-3,19,Make_a_phone_call,user6,4-1-3,14,0,0.9880952380952381,0.2025050660402976,0.7590361445783133,0.6954697394698882,-0.012743267213645574,0.7598706322335615,1.0,194.0,1.0,1.0,1.0
25d,train__c19__user6__4-1-3,19,Make_a_phone_call,user6,4-1-3,14,-1,1.0,0.7417158904167546,0.2564102564102564,0.34699570927364437,0.07089973342560502,0.45604269195992586,15.0,194.0,0.0,0.0,0.06666666666666667
2d,train__c20__user6__4-1-1,20,Check_the_time,user6,4-1-1,25,0,0.95,0.1985048074800361,0.7789473684210526,0.513017858682647,0.3556248008865175,0.7763946985663324,1.0,194.0,1.0,1.0,1.0
25d,train__c20__user6__4-1-1,20,Check_the_time,user6,4-1-1,25,-2,0.8913043478260869,0.6759631665934596,0.3983739837398374,0.23990338486853674,0.38564621747593025,0.5361499306370677,2.0,194.0,0.0,1.0,0.5
2d,train__c20__user6__4-1-2,20,Check_the_time,user6,4-1-2,9,-1,0.9583333333333334,0.3911689467781716,0.5978260869565217,-0.13457257364090883,0.22181053619106053,0.6028162140096589,70.0,194.0,0.0,0.0,0.014285714285714285
25d,train__c20__user6__4-1-2,20,Check_the_time,user6,4-1-2,9,1,0.9791666666666666,1.063416596609842,0.30851063829787234,-0.24024031749105815,0.0699791143004166,0.4238219195539219,79.0,194.0,0.0,0.0,0.012658227848101266
2d,train__c20__user6__4-1-3,20,Check_the_time,user6,4-1-3,14,-1,0.9038461538461539,0.2653657300265667,0.6950354609929078,0.24048300358841335,0.44056627306970825,0.7047448897697842,1.0,194.0,1.0,1.0,1.0
25d,train__c20__user6__4-1-3,20,Check_the_time,user6,4-1-3,14,-1,0.8974358974358975,0.8087978438228391,0.42142857142857143,0.11470463842058748,0.35126673340046166,0.5343447728763975,19.0,194.0,0.0,0.0,0.05263157894736842
2d,train__c20__user6__5-3-1,20,Check_the_time,user6,5-3-1,17,0,1.0,0.10580640093195998,0.9901960784313726,0.9754355231314317,0.33467810015441146,0.9422522529619789,1.0,194.0,1.0,1.0,1.0
25d,train__c20__user6__5-3-1,20,Check_the_time,user6,5-3-1,17,0,1.0,0.24069681104699003,0.6421568627450981,0.9079140591313012,0.3230765307609609,0.7432084202300062,1.0,194.0,1.0,1.0,1.0
2d,train__c20__user6__5-3-2,20,Check_the_time,user6,5-3-2,28,0,1.0,0.1332420440143095,0.9226190476190477,0.7863782425961858,0.23981852781032356,0.8790646900358691,1.0,194.0,1.0,1.0,1.0
25d,train__c20__user6__5-3-2,20,Check_the_time,user6,5-3-2,28,0,1.0,0.2407750548610363,0.4642857142857143,0.8653203563324755,0.1473551625357831,0.6279408156805741,2.0,194.0,0.0,1.0,0.5
2d,train__c20__user6__5-3-3,20,Check_the_time,user6,5-3-3,16,0,1.0,0.1626563681153115,0.8177083333333334,0.8310420520378148,0.1443371978963239,0.8186690783793391,1.0,194.0,1.0,1.0,1.0
25d,train__c20__user6__5-3-3,20,Check_the_time,user6,5-3-3,16,0,1.0,0.44768378345729587,0.4270833333333333,0.5252028510051151,0.08192760760602215,0.5685606890042965,1.0,194.0,1.0,1.0,1.0
2d,train__c20__user6__6-2-1,20,Check_the_time,user6,6-2-1,12,1,0.6666666666666666,0.1340823140062643,0.8636363636363636,0.9589011321240323,0.6140361373605888,0.858609490181114,3.0,194.0,0.0,1.0,0.3333333333333333
25d,train__c20__user6__6-2-1,20,Check_the_time,user6,6-2-1,12,0,0.6319444444444444,0.24138750051245603,0.5054945054945055,0.8707749850068571,0.6421833513911845,0.651457672321447,9.0,194.0,0.0,0.0,0.1111111111111111
2d,train__c20__user6__6-2-3,20,Check_the_time,user6,6-2-3,17,0,0.6666666666666666,0.13245410285078968,0.8602941176470589,0.9492317185545244,0.5812670929193511,0.8533466351969528,1.0,194.0,1.0,1.0,1.0
25d,train__c20__user6__6-2-3,20,Check_the_time,user6,6-2-3,17,0,0.6568627450980392,0.18596433153456368,0.6268656716417911,0.964748219594838,0.5498184972189533,0.7231736031636944,1.0,194.0,1.0,1.0,1.0
2d,train__c20__user6__7-3-1,20,Check_the_time,user6,7-3-1,12,0,0.8541666666666666,0.1510081525307962,0.8780487804878049,0.6106312945164739,0.5497263654078042,0.8456361027921921,1.0,194.0,1.0,1.0,1.0
25d,train__c20__user6__7-3-1,20,Check_the_time,user6,7-3-1,12,0,0.8541666666666666,0.5897588009171165,0.45528455284552843,0.718192868368703,0.42267069343932534,0.6143427595765271,1.0,194.0,1.0,1.0,1.0
2d,train__c20__user6__7-3-2,20,Check_the_time,user6,7-3-2,14,-1,0.9230769230769231,0.17766545334162767,0.9097222222222222,0.5167837546118356,0.7078076478328794,0.8724188635785641,2.0,194.0,0.0,1.0,0.5
25d,train__c20__user6__7-3-2,20,Check_the_time,user6,7-3-2,14,0,0.875,0.5800154817812514,0.35374149659863946,0.5112663492697442,0.44128190153957186,0.541280600671694,3.0,194.0,0.0,1.0,0.3333333333333333
2d,train__c21__user6__4-1-1,21,Read_documents,user6,4-1-1,47,-1,0.8586956521739131,0.15715170204852807,0.8227848101265823,0.16067156441393804,0.1517633087474147,0.7408506153844616,1.0,194.0,1.0,1.0,1.0
25d,train__c21__user6__4-1-1,21,Read_documents,user6,4-1-1,47,-1,0.8568840579710145,0.42524243172293835,0.5665961945031712,0.5654288299926367,0.06465358402930811,0.6337082145753075,1.0,194.0,1.0,1.0,1.0
2d,train__c21__user6__4-1-2,21,Read_documents,user6,4-1-2,37,-1,0.9328703703703703,0.1456888188425079,0.8138957816377171,0.18395393927577514,0.16171595616145137,0.7464538075774678,3.0,194.0,0.0,1.0,0.3333333333333333
25d,train__c21__user6__4-1-2,21,Read_documents,user6,4-1-2,37,-2,0.9119047619047619,0.6089337037257126,0.4151436031331593,0.7679277930678886,0.13378463424171247,0.5813460847886311,3.0,194.0,0.0,1.0,0.3333333333333333
2d,train__c21__user6__4-1-3,21,Read_documents,user6,4-1-3,26,-1,0.94,0.17101771194896534,0.7907801418439716,0.16599513118512052,0.0165982956193884,0.7217734633041506,2.0,194.0,0.0,1.0,0.5
25d,train__c21__user6__4-1-3,21,Read_documents,user6,4-1-3,26,-2,0.9444444444444444,0.6122110933251435,0.5110294117647058,0.81615718425928,0.2681282169645493,0.6522359556133018,1.0,194.0,1.0,1.0,1.0
2d,train__c21__user6__7-3-1,21,Read_documents,user6,7-3-1,52,1,1.0,0.28406885633883117,0.5049019607843137,0.15202841791949764,0.1803687988730528,0.5814265801388013,21.0,194.0,0.0,0.0,0.047619047619047616
25d,train__c21__user6__7-3-1,21,Read_documents,user6,7-3-1,52,1,0.9950980392156863,0.3732715591880013,0.3645320197044335,0.5363292174858143,0.10132258418538542,0.5362345303214924,16.0,194.0,0.0,0.0,0.0625
2d,train__c21__user6__7-3-2,21,Read_documents,user6,7-3-2,42,2,0.8875,0.2085271825855835,0.7370892018779343,0.2654701755742944,0.07984245840159145,0.7016842629704126,7.0,194.0,0.0,0.0,0.14285714285714285
25d,train__c21__user6__7-3-2,21,Read_documents,user6,7-3-2,42,1,0.8882113821138211,0.36441466192473054,0.448512585812357,0.5729230469883887,0.154917059180234,0.5794141445455349,5.0,194.0,0.0,1.0,0.2
2d,train__c21__user6__7-3-3,21,Read_documents,user6,7-3-3,48,2,0.8786231884057971,0.20816518128168418,0.6989690721649484,-0.12573038468659484,0.07696039436046999,0.6404942996396771,9.0,194.0,0.0,0.0,0.1111111111111111
25d,train__c21__user6__7-3-3,21,Read_documents,user6,7-3-3,48,-1,0.8812056737588653,0.806511332380641,0.4567404426559356,0.5672732518889457,0.14513037104557303,0.5819399138539637,19.0,194.0,0.0,0.0,0.05263157894736842
2d,train__c22__user6__4-1-1,22,Turn_pages,user6,4-1-1,35,1,0.8357843137254902,0.17058205326388481,0.8093841642228738,0.1251827581826684,0.10945492363409905,0.7244671167859541,1.0,194.0,1.0,1.0,1.0
